List Name,List Title,URL
SPUSA,Student Pugwash USA - Northwestern University Chapter,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SPUSA
SPWG-ACADEMIC-PI,SPWG - Academic P&I,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SPWG-ACADEMIC-PI
SPWG-CURRICULUM,Law School Strategic Planning Work Group - Curriculum,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SPWG-CURRICULUM
SPWG-ECONOMICS,SPWG - Economics,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SPWG-ECONOMICS
SPWG-OUTREACH,SPWG-Outreach,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SPWG-OUTREACH
SPWG-PHASE-2COM,SPWG-Phase-II-Committee,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SPWG-PHASE-2COM
SPWG-STUDENTLIFE,SPWG - Student Life,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SPWG-STUDENTLIFE
SP_CLF,Spanish & Portuguese Continuing Lecturer Faculty,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SP_CLF
SP_GRAD,Spanish & Portuguese Graduate Students,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SP_GRAD
SP_STUDENTS,Spanish & Portuguese Students,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SP_STUDENTS
SP_TLF,Spanish & Portuguese Tenure Line Faculty,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SP_TLF
SP_VAP,Spanish & Portuguese Visiting Assistant Professors,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SP_VAP
SRFORUM,NU Student Records Forum,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SRFORUM
SRL,SRL,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SRL
SRSUPPORT,SRSUPPORT,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SRSUPPORT
SSA,NU SSA: Secular Student Alliance at Northwestern,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SSA
SSCPCHAT,SSCPCHAT,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SSCPCHAT
SSCPNET,SSCPNET,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SSCPNET
SSCPROGDIR,Surgical Critical Care Program Directors,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SSCPROGDIR
SSDLIST,SSDLIST,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SSDLIST
SSDPATNU,Students for Sensible Drug Policy at Northwestern University,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SSDPATNU
SSDPEXEC,SSDP Exec Members,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SSDPEXEC
SSR,SSR,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SSR
STAFF-DEV,staff-dev,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=STAFF-DEV
STAFFADVISORS,STAFFADVISORS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=STAFFADVISORS
STAND,NU anti-genocide network,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=STAND
STATSYUKLAB,Statsyuk Research Group,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=STATSYUKLAB
STEERING_COM,Steering Committee,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=STEERING_COM
STEP_UP,Step Up Facilitators,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=STEP_UP
STERNGROUP,Stern Research Group,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=STERNGROUP
STEWARDSHIP,Antimicrobial Stewardship Physicians' Network,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=STEWARDSHIP
STITCH,STITCH,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=STITCH
STLA-2010-LUTZ,"STLA course, Karl Lutz instructor",https://listserv.it.northwestern.edu/scripts/wa.exe?A0=STLA-2010-LUTZ
STLA_LUTZ_2011,"Structuring Transactions/Leveraged Acquisitions, Spring 2011",https://listserv.it.northwestern.edu/scripts/wa.exe?A0=STLA_LUTZ_2011
STMS,STMS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=STMS
STREETLAW,StreetLaw,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=STREETLAW
STRESS,STRESS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=STRESS
STROPLE16,Strople16,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=STROPLE16
STUCO_CONNECT,STUCO_CONNECT,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=STUCO_CONNECT
STUDENT-SUPERVISORS,NUL Student Supervisors,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=STUDENT-SUPERVISORS
STUDENTSERVICES,Student Life,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=STUDENTSERVICES
STUDIO22,STUDIO22,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=STUDIO22
STUDY-ABROAD,STUDY-ABROAD,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=STUDY-ABROAD
SUMMER-OPS,SUMMER-OPS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SUMMER-OPS
SUMMERFEST,SummerFest Organizers and Advisors,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SUMMERFEST
SUMMERTRIATHLON,Northwestern Triathlon Club's Summer Listserv,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SUMMERTRIATHLON
SUNRAYCE-EXEC,SUNRAYCE-EXEC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SUNRAYCE-EXEC
SUPERVISORS,Supervisors at Blomquist and Patten,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SUPERVISORS
SUPPORTSERVICESTEST,SupportServicesTest,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SUPPORTSERVICESTEST
SURGADMINASSIST,Department of Surgery Administrative Assistants,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SURGADMINASSIST
SURGERY-TESTSERV,surgery-testserv,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SURGERY-TESTSERV
SURGERYALLSTAFF,"Surgery, all DoS staff",https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SURGERYALLSTAFF
SURGERYFACNMFF,SURGERYFACNMFF,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SURGERYFACNMFF
SURGERYFACNMH,SURGERYFACNMH,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SURGERYFACNMH
SURGERYFACULTY,SURGERYFACULTY,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SURGERYFACULTY
SURGLABUSERS,SURGLABUSERS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SURGLABUSERS
SURGMED-MACUSERS,"FSM Surgery, Medicine Macintosh Support Announcements",https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SURGMED-MACUSERS
SURGRESIDENTS,SURGRESIDENTS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SURGRESIDENTS
SURGRESNURSE,SURGRESNURSE,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SURGRESNURSE
SURPLUS_PROPERTY,Surplus Property Exchange,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SURPLUS_PROPERTY
SWE,SWE,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SWE
SWE-EXEC,SWE-EXEC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SWE-EXEC
SWEETLIFENU,Sweet Life at NU,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SWEETLIFENU
SWE_ALUMNI,Society of Women Engineers Alumni,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SWE_ALUMNI
SYNTHESIS,Synthesis Analysts,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SYNTHESIS
SYNTH_BIO_JC,Student Led Syntetic Biology Journal Club,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SYNTH_BIO_JC
SYZ,"Sigma Psi Zeta Sorority, Inc.",https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SYZ
SZMUILOWICZ15,Szmuilowicz15,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=SZMUILOWICZ15
TABLEAU_USERS,NU Tableau User Group,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=TABLEAU_USERS
TAEKWONDO,Taekwondo,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=TAEKWONDO
TASC,TASC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=TASC
TASC_FRESH,TASC_FRESH,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=TASC_FRESH
TAX-LAW,STUDORG: Law School Tax Group List,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=TAX-LAW
TAX-LAW13,STUDORG: Law School Tax Group List 2013,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=TAX-LAW13
TAX-LAW14,STUDORG: Law School Tax Group List 2014,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=TAX-LAW14
TAX-LAW15,TAX-LAW 2015,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=TAX-LAW15
TBP-EVENTS,Notification for Tau Beta Pi open events,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=TBP-EVENTS
TBP-EXEC,TBP-EXEC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=TBP-EXEC
TCEXEC,TCEXEC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=TCEXEC
TEAM_HBV,Team HBV,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=TEAM_HBV
TECH-STAFF,TECH-STAFF,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=TECH-STAFF
TED,NUIT A&RT Technology Engineering and Design,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=TED
TEISEMINAR,TEISEMINAR,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=TEISEMINAR
TENURE-TRACK,TENURE-TRACK,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=TENURE-TRACK
TENURED-LAW,TENURED-LAW,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=TENURED-LAW
TGS-HRIS,TGS-HRIS Project Team Listserv,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=TGS-HRIS
TGS-STAFF,TGS-STAFF,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=TGS-STAFF
TGSFILM,TGSFILM,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=TGSFILM
THEATERTECH,THEATERTECH,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=THEATERTECH
THEATRE-FRESHMEN,Theatre Freshmen,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=THEATRE-FRESHMEN
THEATRE-JUNIOR,Theatre Juniors,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=THEATRE-JUNIOR
THEATRE-MINORS,Theatre Minor Listserv,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=THEATRE-MINORS
THEATRE-SENIOR,Theatre Seniors,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=THEATRE-SENIOR
THEATRE-SOPH,Theatre Sophomores,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=THEATRE-SOPH
THEATRECLASS2009,THEATRECLASS2009,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=THEATRECLASS2009
THEATRECLASS2010,THEATRECLASS2010,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=THEATRECLASS2010
THEATRECLASS2011,THEATRECLASS2011,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=THEATRECLASS2011
THEATRECLASS2012,THEATRECLASS2012,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=THEATRECLASS2012
THEATRECLASS2013,Theatre Class 2013,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=THEATRECLASS2013
THEATRECLASS2014,Theatre Class 2014,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=THEATRECLASS2014
THEATRECLASS2015,Theatre Class 2015,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=THEATRECLASS2015
THETA,THETA,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=THETA
THETA08,THETA08,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=THETA08
THETA10,Theta Pledge Class 2010,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=THETA10
THETA11,Theta Pledge Class 2011,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=THETA11
THETASIT,THETASIT,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=THETASIT
THOMPSON,Medical Student Thompson Society,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=THOMPSON
THOMSONLAB,Thomson Research Group,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=THOMSONLAB
THOMSON_STUDENTS,Thomson Group Researchers,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=THOMSON_STUDENTS
TKD_EXEC,Taekwondo Exec,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=TKD_EXEC
TLC,Texas Law Club,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=TLC
TLS,Tax Law Society,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=TLS
TLT,TLT,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=TLT
TODAYS-OBITS,OARD Today's Obits distribution list,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=TODAYS-OBITS
TODAYSNEWS,Today's News Distribution List,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=TODAYSNEWS
TOMOGRAPHERS,Tomographers Anonymous,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=TOMOGRAPHERS
TONEHEADS,The Tonehead section of NUMB.,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=TONEHEADS
TRACK,NU Track Club,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=TRACK
TRANSPLANTALL,TRANSPLANTALL,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=TRANSPLANTALL
TRANSPLANTCRM,Transplant Clinical Research Meeting,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=TRANSPLANTCRM
TRANSUPPORT,Transcript Support RO & BA,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=TRANSUPPORT
TRIATHLON,TRIATHLON,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=TRIATHLON
TRUMPETS,TRUMPETS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=TRUMPETS
TSA,TSA,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=TSA
TSA-GRAD,TSA GRAD,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=TSA-GRAD
TSB-FACULTY,Technology and Social Behavior Affiliated Faculty Listserv,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=TSB-FACULTY
TSB-STUDENTS,Technology and Social Behavior PhD Student Listserv,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=TSB-STUDENTS
TSC-TEST,TSC Test,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=TSC-TEST
TSCHOE15,Tschoe15,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=TSCHOE15
TSS-CONLEADERS,TSS-CONLEADERS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=TSS-CONLEADERS
TSS-SRCONS,TSS Senior Consultants,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=TSS-SRCONS
TSS-SUMMERCONS,TSS-SUMMERCONS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=TSS-SUMMERCONS
TSWA,Theatre Stands With Autism Mailing List,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=TSWA
TSWA_NU,Theatre Stands with Autism NU,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=TSWA_NU
TUBA-EUPH,TUBA-EUPH,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=TUBA-EUPH
TYO-LAB,Tyo Lab,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=TYO-LAB
TYPHOON_EXEC,TYPHOON_EXEC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=TYPHOON_EXEC
UCC,UCC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=UCC
UCM,UCM,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=UCM
UCM-EVENTS,UCM-EVENTS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=UCM-EVENTS
UCMALUMNI,University Christian Ministry at NU Alumni,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=UCMALUMNI
UCMNEWSLETTERS,University Christian Ministry Newsletter mailing list,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=UCMNEWSLETTERS
UCSGRADSTUDENTS,Northwestern UCS Graduate Student Information,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=UCSGRADSTUDENTS
UEA,UEA,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=UEA
UES,UES,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=UES
ULC1,ULC1,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=ULC1
UNDERTONES,UNDERTONES,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=UNDERTONES
UNICEF-NU,UNICEF NU,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=UNICEF-NU
UNITEFORSIGHT,UNITEFORSIGHT,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=UNITEFORSIGHT
UNITS,UNITS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=UNITS
UNITY,UNITY Charity Fashion Show,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=UNITY
UPA,UPA,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=UPA
UPS,Undergrad Premed Society,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=UPS
URL-LISTSERVE,URL-LISTSERVE,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=URL-LISTSERVE
UROLOGY,UROLOGY,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=UROLOGY
VAC,Voyager Advisory Committee,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=VAC
VANAGUNAS14,Vanagunas 2014 Mentor List,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=VANAGUNAS14
VARGAFIBROSISPPG,Varga Fibrosis PPG proposal listserv,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=VARGAFIBROSISPPG
VCADMIN,VCADMIN,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=VCADMIN
VIC,vic,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=VIC
VIDCONFERENCE,VIDCONFERENCE,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=VIDCONFERENCE
VIDYO,Vidyo support mail,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=VIDYO
VIRUS-TEAM,VIRUS-TEAM,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=VIRUS-TEAM
VISA,visa,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=VISA
VISCOG,Visual Cognition Lab,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=VISCOG
VISIONPLUS,VisionPlusMeeting,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=VISIONPLUS
VOCLAB,Speech Physiology Laboratory,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=VOCLAB
VOICEMAJORS2014,Voice Majors Class of 2014,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=VOICEMAJORS2014
VOICENEWSLETTER,VOICENEWSLETTER,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=VOICENEWSLETTER
VOSSLAB,Voss Laboratory for Human Neuroscience,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=VOSSLAB
WATERCATS,WATERCATS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=WATERCATS
WATERPRESSURES,Engineers for a Sustainable World: Water Pressures,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=WATERPRESSURES
WAVE,WAVE,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=WAVE
WAZGROUP,WAZGROUP,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=WAZGROUP
WCAS-CASCADEUSER,WCAS Cascade User Group,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=WCAS-CASCADEUSER
WCLUBLAX,Women's Club Lacrosse,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=WCLUBLAX
WCMS-ANNOUNCE,WCMS-ANNOUNCE,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=WCMS-ANNOUNCE
WCMS-DEVELOPERS,WCMS-DEVELOPERS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=WCMS-DEVELOPERS
WEBSSOUSERGROUP,Web SSO User Group,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=WEBSSOUSERGROUP
WEINBERG-CONVO,Weinberg College Convocation Updates,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=WEINBERG-CONVO
WEINBERG-EVENTS,Weinberg College Special Events,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=WEINBERG-EVENTS
WEINBERG-REPS,Weinberg Department and Program Representatives,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=WEINBERG-REPS
WEINBERGIT-TEST,WeinbergIT Test List,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=WEINBERGIT-TEST
WELLES-MIGRATION,NUL Welles Retirement List,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=WELLES-MIGRATION
WHISKERGROUP,WHISKERGROUP,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=WHISKERGROUP
WIEBOLDTHALLLAF,Wieboldt Hall Lost and Found,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=WIEBOLDTHALLLAF
WIL,WIL,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=WIL
WILD_ROOTS,Wild Roots,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=WILD_ROOTS
WILLARD,WILLARD,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=WILLARD
WILLIAMSON14,Williamson 2014 Mentor List,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=WILLIAMSON14
WIM,Women in Math,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=WIM
WINTERTON-ADVISORY,winterton-advisory,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=WINTERTON-ADVISORY
WINTERTON-PROJECT,winterton-project,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=WINTERTON-PROJECT
WLC,WLC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=WLC
WLC-ALUMNI,Former WLC members who have since graduated.,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=WLC-ALUMNI
WNURNEWS,WNURNEWS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=WNURNEWS
WNURNEWSEXEC,WNURNEWSEXEC,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=WNURNEWSEXEC
WOMEN-EECS,Mailing list of Female Students and Researchers in EECS,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=WOMEN-EECS
WOMENCHIFACULTY,Women's Center information for Chicago campus Faculty,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=WOMENCHIFACULTY
WOMENCHISTUDENTS,Women's Center information for Chicago campus Students,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=WOMENCHISTUDENTS
WOMENEVUNDERGRAD,Women's Center information for Evanston campus Undergrads,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=WOMENEVUNDERGRAD
WOMENEV_COMMUNIT,Women's Center Community Members,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=WOMENEV_COMMUNIT
WOMENSRUGBY,WOMENSRUGBY,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=WOMENSRUGBY
WOMEN_CHI_STAFF,Womens Center info for Chicago campus Staff,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=WOMEN_CHI_STAFF
WOMEN_EV_FACULTY,Womens Center: Information for Evanston campus Faculty,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=WOMEN_EV_FACULTY
WOMEN_EV_GRAD,Women’s Center information for Evanston campus Grad Students,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=WOMEN_EV_GRAD
WOMEN_EV_STAFF,Women’s Center information for Evanston campus Staff,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=WOMEN_EV_STAFF
WOOSHACK,WOOSHACK,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=WOOSHACK
WORKSHOPCOMM,Workshop Committee,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=WORKSHOPCOMM
WRC-EXEC,WRC's Executive Board Listserv,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=WRC-EXEC
WRCFELLOWS,Fellows of the Women's Residential College (Hobart House),https://listserv.it.northwestern.edu/scripts/wa.exe?A0=WRCFELLOWS
WRH,Wiki Research Hackathon - Chicago,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=WRH
WRITING-ARTS,NU Center for the Writing Arts board,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=WRITING-ARTS
WRITING-ARTS-A,WRITING-ARTS-A,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=WRITING-ARTS-A
WRITING-ARTS-F,WRITING-ARTS-F,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=WRITING-ARTS-F
WRITING-ARTS-G,WRITING-ARTS-G,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=WRITING-ARTS-G
WRITING-ARTS-S,WRITING-ARTS-S,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=WRITING-ARTS-S
WRITING-ARTS-W,WRITING-ARTS-W,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=WRITING-ARTS-W
WRITINGARTS301,WRITINGARTS301,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=WRITINGARTS301
WRITINGARTS303,WRITINGARTS303,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=WRITINGARTS303
WRITINGPLACENEWS,Writing Place News,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=WRITINGPLACENEWS
WSOG,Web Services Operations Group,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=WSOG
WTFTKD,Taekwondo General Mailing List,https://listserv.it.northwestern.edu/scripts/wa.exe?A0=WTFTKD
